year,State,Population,Violent_Crime_Total,Murder_Nonnegligent_Manslaughter,Legacy_Rape,Revised_Rape,Robbery,Aggravated_Assault,State,Population,Property_Crime_Total,Burglary,Larceny_Theft,Motor_Vehicle_Theft,State,Population,Violent_Crime_Rate,Murder_Nonnegligent_Manslaughter_Rate,Legacy_Rape_Rate,Revised_Rape_Rate,Robbery_Rate,Aggravated_Assault_Rate,State,Population,Property_Crime_Rate,Burglary_Rate,Larceny_Theft_Rate,Motor_Vehicle_Theft_Rate
2013,Alabama,"4,833,996","20,834",346,"1,449","2,055","4,645","13,788",Alabama,"4,833,996","161,835","42,410","108,862","10,563",Alabama,"4,833,996",431,7.2,30,42.5,96.1,285.2,Alabama,"4,833,996","3,347.9",877.3,"2,252.0",218.5
2013,Alaska,"737,259","4,709",34,657,925,623,"3,127",Alaska,"737,259","21,211","2,917","16,599","1,695",Alaska,"737,259",638.7,4.6,89.1,125.5,84.5,424.1,Alaska,"737,259","2,877.0",395.7,"2,251.4",229.9
2013,Arizona,"6,634,997","27,576",355,"2,344","3,174","6,656","17,391",Arizona,"6,634,997","223,294","48,292","158,036","16,966",Arizona,"6,634,997",415.6,5.4,35.3,47.8,100.3,262.1,Arizona,"6,634,997","3,365.4",727.8,"2,381.9",255.7
2013,Arkansas,"2,958,765","13,705",158,"1,135","1,490","2,261","9,796",Arkansas,"2,958,765","106,477","30,369","70,430","5,678",Arkansas,"2,958,765",463.2,5.3,38.4,50.4,76.4,331.1,Arkansas,"2,958,765","3,598.7","1,026.4","2,380.4",191.9
2013,California,"38,431,393","154,739","1,746","7,464","10,324","53,640","89,029",California,"38,431,393","1,018,907","232,058","621,557","165,292",California,"38,431,393",402.6,4.5,19.4,26.9,139.6,231.7,California,"38,431,393","2,651.2",603.8,"1,617.3",430.1
2013,Colorado,"5,272,086","16,099",174,"2,198","2,963","3,136","9,826",Colorado,"5,272,086","139,974","25,075","102,375","12,524",Colorado,"5,272,086",305.4,3.3,41.7,56.2,59.5,186.4,Colorado,"5,272,086","2,655.0",475.6,"1,941.8",237.6
2013,Connecticut,"3,599,341","9,439",91,647,891,"3,551","4,906",Connecticut,"3,599,341","71,274","12,934","52,099","6,241",Connecticut,"3,599,341",262.2,2.5,18,24.8,98.7,136.3,Connecticut,"3,599,341","1,980.2",359.3,"1,447.5",173.4
2013,Delaware,"925,240","4,633",41,278,399,"1,233","2,960",Delaware,"925,240","29,001","6,299","21,347","1,355",Delaware,"925,240",500.7,4.4,30,43.1,133.3,319.9,Delaware,"925,240","3,134.4",680.8,"2,307.2",146.4
2013,District of Columbia,"649,111","8,415",103,297,395,"4,082","3,835",District of Columbia,"649,111","31,097","3,316","24,547","3,234",District of Columbia,"649,111","1,296.4",15.9,45.8,60.9,628.9,590.8,District of Columbia,"649,111","4,790.7",510.9,"3,781.6",498.2
2013,Florida,"19,600,311","91,993",972,"4,765","6,767","23,200","61,054",Florida,"19,600,311","607,170","138,915","433,344","34,911",Florida,"19,600,311",469.3,5,24.3,34.5,118.4,311.5,Florida,"19,600,311","3,097.8",708.7,"2,210.9",178.1
2013,Georgia,"9,994,759","37,519",563,"2,022","2,891","12,704","21,361",Georgia,"9,994,759","339,808","83,459","229,190","27,159",Georgia,"9,994,759",375.4,5.6,20.2,28.9,127.1,213.7,Georgia,"9,994,759","3,399.9",835,"2,293.1",271.7
2013,Hawaii,"1,408,987","3,585",32,366,508,934,"2,111",Hawaii,"1,408,987","45,266","7,777","32,928","4,561",Hawaii,"1,408,987",254.4,2.3,26,36.1,66.3,149.8,Hawaii,"1,408,987","3,212.7",552,"2,337.0",323.7
2013,Idaho,"1,612,843","3,471",29,516,674,220,"2,548",Idaho,"1,612,843","30,230","6,693","21,999","1,538",Idaho,"1,612,843",215.2,1.8,32,41.8,13.6,158,Idaho,"1,612,843","1,874.3",415,"1,364.0",95.4
2013,Illinois,"12,890,552","51,956",722,"3,895","5,340","17,733","28,161",Illinois,"12,890,552","296,048","59,093","216,059","20,896",Illinois,"12,890,552",403.1,5.6,30.2,41.4,137.6,218.5,Illinois,"12,890,552","2,296.6",458.4,"1,676.1",162.1
2013,Indiana,"6,570,713","23,627",357,"1,623","2,241","7,114","13,915",Indiana,"6,570,713","187,472","42,754","130,534","14,184",Indiana,"6,570,713",359.6,5.4,24.7,34.1,108.3,211.8,Indiana,"6,570,713","2,853.1",650.7,"1,986.6",215.9
2013,Iowa,"3,092,341","8,443",41,873,"1,133",937,"6,332",Iowa,"3,092,341","67,976","15,918","47,803","4,255",Iowa,"3,092,341",273,1.3,28.2,36.6,30.3,204.8,Iowa,"3,092,341","2,198.2",514.8,"1,545.9",137.6
2013,Kansas,"2,895,801","9,928",117,"1,003","1,295","1,339","7,177",Kansas,"2,895,801","85,704","17,476","61,557","6,671",Kansas,"2,895,801",342.8,4,34.6,44.7,46.2,247.8,Kansas,"2,895,801","2,959.6",603.5,"2,125.7",230.4
2013,Kentucky,"4,399,583","9,280",172,951,"1,646","3,247","4,215",Kentucky,"4,399,583","104,448","26,331","72,048","6,069",Kentucky,"4,399,583",210.9,3.9,21.6,37.4,73.8,95.8,Kentucky,"4,399,583","2,374.0",598.5,"1,637.6",137.9
2013,Louisiana,"4,629,284","24,127",494,"1,248","1,763","5,539","16,331",Louisiana,"4,629,284","165,679","41,214","115,300","9,165",Louisiana,"4,629,284",521.2,10.7,27,38.1,119.7,352.8,Louisiana,"4,629,284","3,578.9",890.3,"2,490.7",198
